subsidiaryId,areasId,breedId,productId,operatorId,pickUpDate,quantityProduced,processStatus,totalWeight
1,9,5,18,9,'2022-04-30',423,3,515.25
1,10,3,9,10,'2022-04-30',612,2,1369.93
1,11,2,4,11,'2022-04-30',683,1,1097.28
1,12,2,4,12,'2022-04-30',458,3,1084.07
2,13,7,24,13,'2022-04-30',364,1,662.69
2,14,10,30,14,'2022-04-30',299,2,520.88
2,15,2,5,15,'2022-04-30',305,1,560.09
2,16,9,28,16,'2022-04-30',336,1,476.06
2,17,7,22,17,'2022-04-30',374,1,608.41
2,18,1,2,18,'2022-04-30',368,2,815.94
2,19,5,16,19,'2022-04-30',314,2,509.22
2,20,8,26,20,'2022-04-30',240,2,390.25
2,21,6,20,21,'2022-04-30',284,2,566.6
2,22,3,8,22,'2022-04-30',409,1,583.73
2,23,4,14,23,'2022-04-30',267,2,525.51
2,24,8,26,24,'2022-04-30',276,3,363.57
2,25,1,1,25,'2022-04-30',253,1,373.7
2,26,4,14,26,'2022-04-30',253,1,420.56
3,27,3,9,27,'2022-04-30',345,1,848.64
3,28,8,26,28,'2022-04-30',287,1,604.26
3,29,7,23,29,'2022-04-30',297,2,621.11
3,30,9,28,30,'2022-04-30',362,2,445.04
3,31,1,2,31,'2022-04-30',277,3,346.66
3,32,8,25,32,'2022-04-30',223,3,408.5
3,33,5,17,33,'2022-04-30',272,2,536.33
3,34,8,26,34,'2022-04-30',301,3,740.64
3,35,4,12,35,'2022-04-30',341,3,740.69
3,36,1,3,36,'2022-04-30',287,1,429.66
3,37,5,18,37,'2022-04-30',320,1,545.81
4,38,10,30,38,'2022-04-30',274,2,501.44
4,39,7,24,39,'2022-04-30',394,3,622.29
4,40,2,6,40,'2022-04-30',254,3,331.8
4,41,6,19,41,'2022-04-30',335,3,723.44
4,42,2,5,42,'2022-04-30',401,3,713.24
4,43,7,23,43,'2022-04-30',301,2,615.41
4,44,7,23,44,'2022-04-30',332,3,407.75
4,45,9,27,45,'2022-04-30',262,2,529.56
4,46,10,29,46,'2022-04-30',251,3,577.27
4,47,7,23,47,'2022-04-30',306,2,435.19
4,48,4,14,48,'2022-04-30',293,1,706.3
4,49,5,17,49,'2022-04-30',290,3,430.44
4,50,7,23,50,'2022-04-30',386,1,768.49
5,51,8,26,51,'2022-04-30',279,1,644.58
5,52,6,20,52,'2022-04-30',346,2,500.04
5,53,6,21,53,'2022-04-30',237,1,544.01
5,54,3,8,54,'2022-04-30',297,1,537.14
5,55,4,11,55,'2022-04-30',452,1,586.43
5,56,2,5,56,'2022-04-30',330,2,546.59
5,57,5,16,57,'2022-04-30',355,1,438.28
5,58,4,11,58,'2022-04-30',262,1,410.85
5,59,10,29,59,'2022-04-30',292,3,578.01
5,60,1,2,60,'2022-04-30',252,1,431.51
6,61,1,1,61,'2022-04-30',256,2,353.6
6,62,9,27,62,'2022-04-30',235,1,410.59
6,63,2,5,63,'2022-04-30',358,3,823.3
6,64,1,3,64,'2022-04-30',336,3,783.42
6,65,7,24,65,'2022-04-30',229,3,500.78
6,66,1,3,66,'2022-04-30',275,2,513.7
6,67,10,29,67,'2022-04-30',367,3,905.41
6,68,7,24,68,'2022-04-30',247,2,428.39
6,69,2,4,69,'2022-04-30',308,3,457.69
6,70,10,30,70,'2022-04-30',318,3,619.24
6,71,8,26,71,'2022-04-30',381,2,594.78
6,72,10,29,72,'2022-04-30',205,2,507.71
7,73,5,18,73,'2022-04-30',333,3,679.3
7,74,2,6,74,'2022-04-30',294,2,387.23
7,75,1,1,75,'2022-04-30',284,1,525.66
7,76,6,21,76,'2022-04-30',257,2,560.5
7,77,8,26,77,'2022-04-30',257,3,557.73
7,78,5,17,78,'2022-04-30',398,1,542.06
7,79,5,18,79,'2022-04-30',364,1,729.1
7,80,8,26,80,'2022-04-30',220,3,401.95
7,81,3,8,81,'2022-04-30',367,3,885.99
7,82,2,6,82,'2022-04-30',295,2,540.07
7,83,6,20,83,'2022-04-30',415,3,790.75
7,84,1,2,84,'2022-04-30',261,3,511.2
7,85,1,3,85,'2022-04-30',376,3,749.55
7,86,5,16,86,'2022-04-30',288,3,438.34
7,87,7,22,87,'2022-04-30',246,3,546.12
8,88,8,26,88,'2022-04-30',305,1,662.06
8,89,3,9,89,'2022-04-30',329,3,478.97
8,90,9,28,90,'2022-04-30',332,1,530.75
8,91,3,8,91,'2022-04-30',252,3,367.61
8,92,1,2,92,'2022-04-30',407,3,862.3
8,93,6,20,93,'2022-04-30',276,2,389.77
8,94,1,2,94,'2022-04-30',284,1,389.53
8,95,8,26,95,'2022-04-30',229,1,375.22
8,96,9,27,96,'2022-04-30',295,1,662.74
8,97,8,25,97,'2022-04-30',350,2,585.83
1,1,7,22,1,'2022-05-30',556,1,1306.73
1,2,3,9,2,'2022-05-30',623,1,792.9
1,3,6,19,3,'2022-05-30',473,3,619.8
1,4,6,21,4,'2022-05-30',574,2,747.19
1,5,10,29,5,'2022-05-30',348,3,544.45
1,6,4,12,6,'2022-05-30',332,2,556.76
1,7,3,7,7,'2022-05-30',537,1,965.09
1,8,5,16,8,'2022-05-30',510,1,615.4
1,9,4,11,9,'2022-05-30',429,1,723.73
1,10,3,8,10,'2022-05-30',647,3,1587.27
1,11,9,27,11,'2022-05-30',572,1,1414.49
1,12,7,23,12,'2022-05-30',364,1,447.3
2,13,9,28,13,'2022-05-30',334,1,641.64
2,14,10,29,14,'2022-05-30',257,1,330.28
2,15,8,26,15,'2022-05-30',353,1,771.78
2,16,4,11,16,'2022-05-30',320,2,563.84
2,17,9,27,17,'2022-05-30',313,1,634.62
2,18,9,28,18,'2022-05-30',363,2,662.36
2,19,9,27,19,'2022-05-30',381,3,674.25
2,20,8,26,20,'2022-05-30',230,1,519.73
2,21,6,21,21,'2022-05-30',331,3,809.13
2,22,7,23,22,'2022-05-30',410,2,794.7
2,23,2,6,23,'2022-05-30',267,3,570.98
2,24,3,7,24,'2022-05-30',300,2,388.48
2,25,6,20,25,'2022-05-30',256,2,383.18
2,26,2,6,26,'2022-05-30',287,3,514.74
3,27,10,29,27,'2022-05-30',342,1,825.97
3,28,4,14,28,'2022-05-30',248,2,476.94
3,29,8,26,29,'2022-05-30',355,1,632.16
3,30,8,25,30,'2022-05-30',398,3,814.72
3,31,4,12,31,'2022-05-30',271,2,519.74
3,32,6,21,32,'2022-05-30',239,2,452.87
3,33,3,9,33,'2022-05-30',312,2,728.54
3,34,1,2,34,'2022-05-30',255,2,335.79
3,35,7,22,35,'2022-05-30',315,2,694.54
3,36,2,5,36,'2022-05-30',307,1,564.57
3,37,7,23,37,'2022-05-30',400,3,797.1
4,38,1,2,38,'2022-05-30',303,2,520.34
4,39,1,2,39,'2022-05-30',367,2,842.2
4,40,6,20,40,'2022-05-30',252,2,414.23
4,41,6,21,41,'2022-05-30',305,1,701.25
4,42,1,3,42,'2022-05-30',430,2,1028.59
4,43,5,16,43,'2022-05-30',247,3,423.45
4,44,7,22,44,'2022-05-30',329,3,749.3
4,45,6,21,45,'2022-05-30',209,1,253.74
4,46,9,28,46,'2022-05-30',241,3,340.87
4,47,5,16,47,'2022-05-30',323,1,506.5
4,48,5,17,48,'2022-05-30',297,2,660.15
4,49,9,28,49,'2022-05-30',293,2,405.87
4,50,4,11,50,'2022-05-30',337,1,813.62
5,51,9,28,51,'2022-05-30',233,3,338.49
5,52,4,13,52,'2022-05-30',332,3,645.61
5,53,4,15,53,'2022-05-30',230,1,412.4
5,54,4,14,54,'2022-05-30',364,2,554.7
5,55,1,1,55,'2022-05-30',385,2,583.19
5,56,8,26,56,'2022-05-30',303,1,426.09
5,57,1,3,57,'2022-05-30',285,3,499.46
5,58,2,6,58,'2022-05-30',249,2,321.21
5,59,9,27,59,'2022-05-30',329,2,683.46
5,60,1,1,60,'2022-05-30',291,2,551.17
6,61,6,19,61,'2022-05-30',276,1,399.24
6,62,6,19,62,'2022-05-30',270,2,418.98
6,63,3,9,63,'2022-05-30',353,3,523.07
6,64,1,2,64,'2022-05-30',424,2,537.19
6,65,1,3,65,'2022-05-30',266,3,566.98
6,66,4,11,66,'2022-05-30',298,2,379.38
6,67,1,1,67,'2022-05-30',415,3,685.02
6,68,2,6,68,'2022-05-30',283,1,561.31
6,69,6,20,69,'2022-05-30',346,2,698.64
6,70,9,28,70,'2022-05-30',247,3,506.96
6,71,2,5,71,'2022-05-30',353,1,592.04
6,72,5,18,72,'2022-05-30',241,1,430.12
7,73,10,29,73,'2022-05-30',337,3,431.23
7,74,5,16,74,'2022-05-30',355,3,617.59
7,75,5,16,75,'2022-05-30',295,1,658.25
7,76,7,22,76,'2022-05-30',243,3,496.79
7,77,1,3,77,'2022-05-30',271,3,588.27
7,78,6,20,78,'2022-05-30',399,1,987.36
7,79,9,28,79,'2022-05-30',358,1,787.38
7,80,9,27,80,'2022-05-30',241,2,439.91
7,81,4,14,81,'2022-05-30',271,1,515.21
7,82,3,8,82,'2022-05-30',282,2,530.67
7,83,2,6,83,'2022-05-30',329,1,625.97
7,84,5,18,84,'2022-05-30',245,3,376.84
7,85,7,22,85,'2022-05-30',401,1,890.21
7,86,7,22,86,'2022-05-30',294,3,698.41
7,87,3,9,87,'2022-05-30',215,2,507.89
8,88,9,28,88,'2022-05-30',321,2,583.58
8,89,8,26,89,'2022-05-30',284,3,457.55
8,90,7,23,90,'2022-05-30',263,3,394.07
8,91,6,21,91,'2022-05-30',250,2,402.56
8,92,5,18,92,'2022-05-30',439,1,885.41
8,93,8,26,93,'2022-05-30',315,1,702.59
8,94,8,25,94,'2022-05-30',249,1,530.24
8,95,5,17,95,'2022-05-30',245,2,599.11
8,96,10,30,96,'2022-05-30',309,1,690.37
8,97,2,4,97,'2022-05-30',407,3,733.46
1,1,2,5,1,'2022-06-30',511,2,1241.25
1,2,5,18,2,'2022-06-30',517,2,1110.01
1,3,4,12,3,'2022-06-30',440,1,786.84
1,4,5,16,4,'2022-06-30',459,3,709.28
1,5,10,30,5,'2022-06-30',343,1,684.95
1,6,5,17,6,'2022-06-30',345,1,556.28
1,7,8,26,7,'2022-06-30',485,3,939.15
1,8,1,1,8,'2022-06-30',439,3,731.81
1,9,5,16,9,'2022-06-30',509,3,620.3
1,10,9,28,10,'2022-06-30',592,1,862.43
1,11,6,21,11,'2022-06-30',612,1,1103.03
1,12,5,16,12,'2022-06-30',364,1,848.64
2,13,9,27,13,'2022-06-30',339,2,570.23
2,14,7,24,14,'2022-06-30',244,3,524.86
2,15,8,26,15,'2022-06-30',326,1,645.09
2,16,4,11,16,'2022-06-30',338,2,763.64
2,17,7,22,17,'2022-06-30',326,1,436.05
2,18,1,2,18,'2022-06-30',347,3,715.23
2,19,1,2,19,'2022-06-30',335,1,762.97
2,20,2,4,20,'2022-06-30',222,3,342.34
2,21,4,15,21,'2022-06-30',358,2,708.05
2,22,6,21,22,'2022-06-30',391,1,630.82
2,23,7,23,23,'2022-06-30',259,2,495.04
2,24,7,24,24,'2022-06-30',290,1,554.22
2,25,5,16,25,'2022-06-30',215,3,464.55
2,26,7,23,26,'2022-06-30',282,3,367.79
3,27,3,9,27,'2022-06-30',290,2,460.16
3,28,10,29,28,'2022-06-30',265,2,594.6
3,29,1,2,29,'2022-06-30',340,2,569.88
3,30,8,25,30,'2022-06-30',452,3,814.79
3,31,2,5,31,'2022-06-30',276,2,333.41
3,32,7,23,32,'2022-06-30',235,2,322.95
3,33,6,21,33,'2022-06-30',309,2,665.26
3,34,10,30,34,'2022-06-30',264,1,335.83
3,35,10,29,35,'2022-06-30',336,3,583.05
3,36,2,5,36,'2022-06-30',285,1,629.0
3,37,10,30,37,'2022-06-30',382,3,896.15
4,38,10,30,38,'2022-06-30',278,1,377.93
4,39,5,17,39,'2022-06-30',398,1,857.27
4,40,2,5,40,'2022-06-30',261,3,598.72
4,41,2,5,41,'2022-06-30',318,1,676.79
4,42,4,11,42,'2022-06-30',417,1,591.04
4,43,2,5,43,'2022-06-30',275,1,595.19
4,44,9,28,44,'2022-06-30',300,2,654.8
4,45,5,16,45,'2022-06-30',266,1,643.79
4,46,8,26,46,'2022-06-30',225,1,517.43
4,47,4,15,47,'2022-06-30',268,1,363.13
4,48,3,7,48,'2022-06-30',385,3,934.87
4,49,7,23,49,'2022-06-30',283,2,631.08
4,50,3,8,50,'2022-06-30',345,2,643.55
5,51,7,24,51,'2022-06-30',241,3,390.44
5,52,6,19,52,'2022-06-30',294,2,430.61
5,53,8,26,53,'2022-06-30',270,1,565.49
5,54,1,1,54,'2022-06-30',346,3,564.78
5,55,8,26,55,'2022-06-30',402,2,531.46
5,56,9,28,56,'2022-06-30',273,2,613.9
5,57,5,16,57,'2022-06-30',354,1,762.18
5,58,4,12,58,'2022-06-30',226,1,370.46
5,59,6,20,59,'2022-06-30',292,1,537.75
5,60,1,3,60,'2022-06-30',255,2,461.6
6,61,10,30,61,'2022-06-30',225,2,363.02
6,62,8,26,62,'2022-06-30',256,2,633.82
6,63,7,22,63,'2022-06-30',312,3,651.53
6,64,8,25,64,'2022-06-30',334,1,726.63
6,65,8,26,65,'2022-06-30',271,3,372.36
6,66,9,27,66,'2022-06-30',257,2,566.41
6,67,1,3,67,'2022-06-30',354,1,654.42
6,68,6,19,68,'2022-06-30',303,1,512.27
6,69,4,11,69,'2022-06-30',299,3,569.99
6,70,4,14,70,'2022-06-30',287,2,644.81
6,71,9,28,71,'2022-06-30',414,3,662.5
6,72,8,26,72,'2022-06-30',214,2,492.23
7,73,1,3,73,'2022-06-30',368,3,655.56
7,74,3,7,74,'2022-06-30',333,3,669.03
7,75,5,18,75,'2022-06-30',300,2,462.9
7,76,6,21,76,'2022-06-30',247,2,460.37
7,77,9,27,77,'2022-06-30',261,3,633.21
7,78,3,7,78,'2022-06-30',318,1,602.25
7,79,9,28,79,'2022-06-30',327,1,594.11
7,80,8,26,80,'2022-06-30',223,3,310.01
7,81,1,1,81,'2022-06-30',350,2,766.85
7,82,7,22,82,'2022-06-30',296,3,596.52
7,83,7,24,83,'2022-06-30',321,3,602.39
7,84,5,18,84,'2022-06-30',262,3,477.51
7,85,7,23,85,'2022-06-30',352,2,783.19
7,86,8,26,86,'2022-06-30',265,2,576.01
7,87,7,23,87,'2022-06-30',222,1,335.7
8,88,7,24,88,'2022-06-30',382,2,690.82
8,89,9,28,89,'2022-06-30',276,1,590.77
8,90,1,1,90,'2022-06-30',293,1,460.23
8,91,4,10,91,'2022-06-30',260,2,341.6
8,92,5,17,92,'2022-06-30',369,2,845.5
8,93,9,28,93,'2022-06-30',304,1,445.92
8,94,7,22,94,'2022-06-30',276,1,668.0
8,95,4,12,95,'2022-06-30',250,1,603.1
8,96,10,30,96,'2022-06-30',341,3,641.72
8,97,8,25,97,'2022-06-30',333,2,666.21
1,1,7,22,1,'2022-07-30',482,3,601.98
1,2,10,30,2,'2022-07-30',559,1,808.34
1,3,5,17,3,'2022-07-30',490,1,722.55
1,4,5,18,4,'2022-07-30',539,1,1289.85
1,5,10,30,5,'2022-07-30',337,2,742.68
1,6,5,18,6,'2022-07-30',385,1,603.55
1,7,5,17,7,'2022-07-30',556,3,684.33
1,8,9,28,8,'2022-07-30',430,1,982.97
1,9,8,26,9,'2022-07-30',480,3,1104.31
1,10,4,13,10,'2022-07-30',569,3,986.63
1,11,6,20,11,'2022-07-30',577,3,757.3
1,12,7,24,12,'2022-07-30',369,3,465.25
2,13,2,6,13,'2022-07-30',336,1,518.96
2,14,6,19,14,'2022-07-30',251,3,480.44
2,15,3,7,15,'2022-07-30',321,2,713.68
2,16,5,17,16,'2022-07-30',322,1,520.7
2,17,1,2,17,'2022-07-30',324,2,704.27
2,18,8,26,18,'2022-07-30',341,1,472.89
2,19,4,13,19,'2022-07-30',353,3,617.22
2,20,6,19,20,'2022-07-30',258,2,626.32
2,21,5,18,21,'2022-07-30',286,1,475.76
2,22,7,23,22,'2022-07-30',369,3,628.87
2,23,6,21,23,'2022-07-30',262,2,432.17
2,24,7,24,24,'2022-07-30',289,3,705.82
2,25,7,22,25,'2022-07-30',253,1,574.86
2,26,7,23,26,'2022-07-30',281,3,685.2
3,27,8,25,27,'2022-07-30',319,3,691.58
3,28,8,25,28,'2022-07-30',272,1,601.08
3,29,7,24,29,'2022-07-30',315,2,430.92
3,30,2,6,30,'2022-07-30',373,1,626.85
3,31,4,13,31,'2022-07-30',316,3,401.75
3,32,4,12,32,'2022-07-30',198,2,482.42
3,33,9,27,33,'2022-07-30',324,2,580.69
3,34,8,26,34,'2022-07-30',254,1,594.32
3,35,10,30,35,'2022-07-30',345,2,729.86
3,36,7,24,36,'2022-07-30',326,2,464.35
3,37,1,2,37,'2022-07-30',321,3,686.28
4,38,4,15,38,'2022-07-30',296,1,419.43
4,39,5,17,39,'2022-07-30',352,2,832.79
4,40,5,18,40,'2022-07-30',236,2,358.6
4,41,3,8,41,'2022-07-30',278,2,495.68
4,42,1,3,42,'2022-07-30',373,2,841.95
4,43,9,28,43,'2022-07-30',250,3,459.46
4,44,3,9,44,'2022-07-30',296,3,530.83
4,45,10,29,45,'2022-07-30',228,3,325.53
4,46,6,19,46,'2022-07-30',224,3,347.63
4,47,8,25,47,'2022-07-30',302,2,728.89
4,48,4,12,48,'2022-07-30',327,2,735.96
4,49,1,3,49,'2022-07-30',318,2,385.55
4,50,9,27,50,'2022-07-30',443,1,627.67
5,51,9,28,51,'2022-07-30',247,3,318.02
5,52,5,18,52,'2022-07-30',378,3,920.07
5,53,4,12,53,'2022-07-30',222,1,324.91
5,54,3,9,54,'2022-07-30',274,2,679.83
5,55,8,26,55,'2022-07-30',384,2,677.99
5,56,2,6,56,'2022-07-30',254,2,602.11
5,57,8,25,57,'2022-07-30',301,1,505.91
5,58,10,29,58,'2022-07-30',232,1,365.7
5,59,4,14,59,'2022-07-30',303,2,617.91
5,60,2,6,60,'2022-07-30',304,3,389.9
6,61,4,11,61,'2022-07-30',266,1,653.73
6,62,5,16,62,'2022-07-30',269,1,447.21
6,63,2,6,63,'2022-07-30',318,2,505.13
6,64,7,22,64,'2022-07-30',340,3,634.91
6,65,7,23,65,'2022-07-30',278,2,475.5
6,66,3,9,66,'2022-07-30',288,1,575.52
6,67,10,29,67,'2022-07-30',425,3,638.59
6,68,8,25,68,'2022-07-30',277,1,398.64
6,69,3,7,69,'2022-07-30',268,2,466.41
6,70,1,3,70,'2022-07-30',296,3,400.65
6,71,9,28,71,'2022-07-30',357,1,596.49
6,72,5,18,72,'2022-07-30',241,1,396.16
7,73,6,21,73,'2022-07-30',346,2,837.81
7,74,4,14,74,'2022-07-30',362,1,785.3
7,75,7,24,75,'2022-07-30',298,1,427.92
7,76,3,8,76,'2022-07-30',296,1,380.2
7,77,1,1,77,'2022-07-30',212,3,397.22
7,78,6,21,78,'2022-07-30',371,1,668.44
7,79,4,15,79,'2022-07-30',313,3,647.81
7,80,3,9,80,'2022-07-30',237,1,310.4
7,81,10,30,81,'2022-07-30',285,2,652.65
7,82,5,18,82,'2022-07-30',307,1,556.97
7,83,4,12,83,'2022-07-30',341,3,561.03
7,84,10,30,84,'2022-07-30',230,1,285.7
7,85,5,16,85,'2022-07-30',376,2,621.31
7,86,6,20,86,'2022-07-30',250,1,575.8
7,87,6,20,87,'2022-07-30',264,2,466.29
8,88,4,13,88,'2022-07-30',398,1,702.42
8,89,7,23,89,'2022-07-30',343,3,822.6
8,90,6,21,90,'2022-07-30',302,1,413.57
8,91,5,17,91,'2022-07-30',216,2,307.51
8,92,9,27,92,'2022-07-30',421,3,989.8
8,93,4,12,93,'2022-07-30',323,1,600.76
8,94,3,7,94,'2022-07-30',248,3,388.07
8,95,2,4,95,'2022-07-30',230,1,345.57
8,96,6,20,96,'2022-07-30',369,1,507.24
8,97,10,29,97,'2022-07-30',406,3,741.32
1,1,9,27,1,'2022-08-30',547,2,1329.87
1,2,2,5,2,'2022-08-30',545,1,967.21
1,3,6,20,3,'2022-08-30',473,3,1077.64
1,4,2,6,4,'2022-08-30',488,1,976.12
1,5,10,30,5,'2022-08-30',342,1,709.6
1,6,6,20,6,'2022-08-30',396,2,815.97
1,7,8,25,7,'2022-08-30',476,2,1161.17
1,8,3,8,8,'2022-08-30',418,2,697.32
1,9,6,19,9,'2022-08-30',408,1,506.76
1,10,4,13,10,'2022-08-30',542,3,1240.19
1,11,9,27,11,'2022-08-30',647,1,1256.19
1,12,3,8,12,'2022-08-30',456,1,726.52
2,13,4,10,13,'2022-08-30',361,1,893.96
2,14,6,21,14,'2022-08-30',252,2,516.44
2,15,2,4,15,'2022-08-30',324,1,475.69
2,16,2,5,16,'2022-08-30',295,1,430.95
2,17,9,27,17,'2022-08-30',360,3,449.12
2,18,3,8,18,'2022-08-30',370,2,568.98
2,19,1,3,19,'2022-08-30',305,3,500.48
2,20,6,20,20,'2022-08-30',208,2,354.81
2,21,1,2,21,'2022-08-30',305,3,706.77
2,22,7,24,22,'2022-08-30',444,2,635.87
2,23,2,5,23,'2022-08-30',246,1,577.34
2,24,5,16,24,'2022-08-30',327,2,801.11
2,25,2,5,25,'2022-08-30',215,1,348.99
2,26,7,22,26,'2022-08-30',317,2,400.64
3,27,3,8,27,'2022-08-30',388,3,707.24
3,28,8,25,28,'2022-08-30',237,1,507.17
3,29,9,27,29,'2022-08-30',309,3,731.72
3,30,4,12,30,'2022-08-30',428,1,858.07
3,31,7,22,31,'2022-08-30',303,1,497.89
3,32,6,20,32,'2022-08-30',247,3,371.59
3,33,1,2,33,'2022-08-30',270,2,366.95
3,34,5,18,34,'2022-08-30',310,2,393.51
3,35,1,1,35,'2022-08-30',304,1,571.2
3,36,6,19,36,'2022-08-30',355,3,588.28
3,37,3,8,37,'2022-08-30',338,3,739.01
4,38,9,28,38,'2022-08-30',248,1,363.35
4,39,8,26,39,'2022-08-30',358,1,630.07
4,40,1,3,40,'2022-08-30',271,2,474.8
4,41,2,5,41,'2022-08-30',307,3,755.5
4,42,10,29,42,'2022-08-30',381,3,851.9
4,43,8,26,43,'2022-08-30',286,1,632.67
4,44,9,28,44,'2022-08-30',340,3,806.88
4,45,4,15,45,'2022-08-30',243,2,294.53
4,46,6,20,46,'2022-08-30',204,2,505.18
4,47,3,8,47,'2022-08-30',287,2,604.35
4,48,7,22,48,'2022-08-30',350,2,864.09
4,49,3,8,49,'2022-08-30',251,1,400.27
4,50,2,5,50,'2022-08-30',383,1,547.57
5,51,10,29,51,'2022-08-30',229,3,300.04
5,52,2,4,52,'2022-08-30',292,1,630.45
5,53,9,27,53,'2022-08-30',248,3,343.85
5,54,10,29,54,'2022-08-30',364,1,741.65
5,55,3,9,55,'2022-08-30',395,2,512.91
5,56,8,25,56,'2022-08-30',289,1,615.29
5,57,9,27,57,'2022-08-30',354,2,660.52
5,58,3,9,58,'2022-08-30',254,3,495.8
5,59,7,24,59,'2022-08-30',351,3,422.5
5,60,6,19,60,'2022-08-30',312,1,409.05
6,61,5,17,61,'2022-08-30',240,1,344.83
6,62,5,18,62,'2022-08-30',279,1,670.31
6,63,9,28,63,'2022-08-30',311,2,696.03
6,64,8,25,64,'2022-08-30',398,1,683.21
6,65,3,8,65,'2022-08-30',251,1,463.69
6,66,9,27,66,'2022-08-30',243,1,569.11
6,67,5,18,67,'2022-08-30',321,2,421.57
6,68,6,19,68,'2022-08-30',277,1,668.16
6,69,10,30,69,'2022-08-30',308,3,570.92
6,70,1,2,70,'2022-08-30',298,1,411.93
6,71,7,22,71,'2022-08-30',367,2,860.98
6,72,2,6,72,'2022-08-30',216,1,344.19
7,73,8,25,73,'2022-08-30',325,1,548.46
7,74,5,16,74,'2022-08-30',359,2,772.58
7,75,5,18,75,'2022-08-30',303,2,669.91
7,76,7,23,76,'2022-08-30',259,3,437.31
7,77,4,12,77,'2022-08-30',223,2,313.47
7,78,1,2,78,'2022-08-30',401,3,876.95
7,79,8,25,79,'2022-08-30',346,2,847.93
7,80,6,21,80,'2022-08-30',230,2,553.26
7,81,2,4,81,'2022-08-30',277,2,385.24
7,82,4,14,82,'2022-08-30',318,2,648.68
7,83,7,22,83,'2022-08-30',374,3,550.61
7,84,2,6,84,'2022-08-30',270,1,673.99
7,85,6,19,85,'2022-08-30',425,1,726.24
7,86,5,16,86,'2022-08-30',329,2,710.56
7,87,8,25,87,'2022-08-30',274,3,401.57
8,88,3,9,88,'2022-08-30',375,3,870.04
8,89,5,16,89,'2022-08-30',280,3,437.53
8,90,10,30,90,'2022-08-30',271,1,561.32
8,91,9,28,91,'2022-08-30',271,3,575.69
8,92,3,8,92,'2022-08-30',388,3,585.66
8,93,9,28,93,'2022-08-30',264,2,560.75
8,94,5,18,94,'2022-08-30',303,1,723.23
8,95,9,27,95,'2022-08-30',238,2,349.91
8,96,8,26,96,'2022-08-30',382,3,490.3
8,97,3,7,97,'2022-08-30',307,3,561.63
1,1,1,1,1,'2022-09-30',578,2,1017.43
1,2,10,30,2,'2022-09-30',634,1,1565.37
1,3,7,23,3,'2022-09-30',456,3,942.2
1,4,7,22,4,'2022-09-30',491,1,1027.68
1,5,1,3,5,'2022-09-30',362,1,549.94
1,6,5,16,6,'2022-09-30',388,2,645.23
1,7,4,15,7,'2022-09-30',505,1,881.71
1,8,5,16,8,'2022-09-30',459,1,906.47
1,9,2,4,9,'2022-09-30',488,1,916.27
1,10,8,26,10,'2022-09-30',642,1,1104.49
1,11,7,24,11,'2022-09-30',523,1,1243.27
1,12,5,18,12,'2022-09-30',389,1,928.37
2,13,9,28,13,'2022-09-30',334,3,478.33
2,14,6,19,14,'2022-09-30',272,2,382.9
2,15,4,15,15,'2022-09-30',331,1,732.23
2,16,4,14,16,'2022-09-30',292,3,361.86
2,17,1,2,17,'2022-09-30',326,2,563.17
2,18,9,27,18,'2022-09-30',285,2,505.09
2,19,9,27,19,'2022-09-30',382,2,792.76
2,20,10,30,20,'2022-09-30',263,1,407.86
2,21,6,19,21,'2022-09-30',275,1,621.83
2,22,4,13,22,'2022-09-30',335,3,819.31
2,23,5,17,23,'2022-09-30',228,2,509.89
2,24,3,8,24,'2022-09-30',328,1,445.07
2,25,10,29,25,'2022-09-30',218,1,468.96
2,26,2,4,26,'2022-09-30',256,3,468.43
3,27,3,7,27,'2022-09-30',301,3,583.67
3,28,1,2,28,'2022-09-30',272,3,386.21
3,29,9,27,29,'2022-09-30',340,3,674.71
3,30,10,29,30,'2022-09-30',372,3,828.92
3,31,2,4,31,'2022-09-30',304,1,422.75
3,32,8,26,32,'2022-09-30',203,3,407.94
3,33,1,3,33,'2022-09-30',263,1,579.5
3,34,1,1,34,'2022-09-30',262,2,332.34
3,35,4,10,35,'2022-09-30',305,2,511.56
3,36,2,6,36,'2022-09-30',321,1,692.39
3,37,3,8,37,'2022-09-30',339,3,686.52
4,38,7,24,38,'2022-09-30',289,1,605.28
4,39,5,17,39,'2022-09-30',397,3,753.16
4,40,7,23,40,'2022-09-30',246,1,525.41
4,41,2,5,41,'2022-09-30',368,2,510.94
4,42,5,18,42,'2022-09-30',423,3,933.03
4,43,2,5,43,'2022-09-30',304,2,540.97
4,44,7,23,44,'2022-09-30',346,2,817.4
4,45,10,29,45,'2022-09-30',229,2,309.56
4,46,3,8,46,'2022-09-30',255,3,634.1
4,47,10,29,47,'2022-09-30',315,2,671.82
4,48,8,26,48,'2022-09-30',317,3,421.88
4,49,9,27,49,'2022-09-30',301,2,564.89
4,50,1,1,50,'2022-09-30',418,3,892.58
5,51,9,28,51,'2022-09-30',280,3,456.18
5,52,4,13,52,'2022-09-30',370,2,835.17
5,53,1,2,53,'2022-09-30',243,2,407.53
5,54,1,1,54,'2022-09-30',299,3,491.48
5,55,5,17,55,'2022-09-30',362,2,871.97
5,56,2,4,56,'2022-09-30',257,1,636.7
5,57,7,23,57,'2022-09-30',337,3,477.39
5,58,9,27,58,'2022-09-30',248,3,354.46
